partner_id,partner_name,zone,vehicle_type,avg_rating,total_deliveries,status,experience_months,lat,lng
DP_04364,Arun Singh,Brigade Road,bike,3.8,952,active,45,13.049246,77.660083
DP_04365,Rahul Singh,Sarjapur Road,bike,3.7,1338,active,19,12.947594,77.645041
DP_04366,Naveen Sharma,Hebbal,bicycle,4.9,4378,active,33,12.932059,77.519909
DP_04367,Raj Das,Koramangala,bike,3.8,2886,active,23,12.975514,77.595247
DP_04368,Rahul Reddy,Rajajinagar,ev_scooter,4.0,6918,active,41,12.910642,77.530923
DP_04369,Amit Singh,Banashankari,bike,3.8,4553,inactive,11,13.039402,77.603259
DP_04370,Ravi Patil,Basavanagudi,scooter,4.2,3442,on_break,46,12.995625,77.613821
DP_04371,Ravi Naik,Sarjapur Road,bicycle,4.4,5133,active,47,13.002491,77.5234
DP_04372,Ganesh Yadav,Rajajinagar,scooter,4.6,5876,active,27,12.921532,77.61623
DP_04373,Amit Singh,Koramangala,bike,4.8,7280,on_break,33,12.970739,77.637294
DP_04374,Ravi Verma,Koramangala,scooter,3.8,501,active,9,13.01247,77.508503
DP_04375,Rahul Das,MG Road,bicycle,4.1,6327,active,37,12.979251,77.558293
DP_04376,Suresh Patil,Rajajinagar,bike,4.8,177,on_break,19,12.970525,77.607308
DP_04377,Raj Patil,Yelahanka,bicycle,4.8,5078,inactive,8,13.035684,77.538291
DP_04378,Raj Naik,Indiranagar,ev_scooter,4.0,6081,active,34,12.994438,77.600532
DP_04379,Mohan Naik,Bellandur,bike,3.8,7817,on_break,8,12.963708,77.547725
DP_04380,Ravi Reddy,Malleshwaram,bicycle,4.8,2837,active,13,12.918997,77.592603
DP_04381,Naveen Gowda,Indiranagar,scooter,4.8,2305,on_break,43,13.045583,77.585493
DP_04382,Raj Gowda,Yelahanka,ev_scooter,4.8,3175,active,25,12.970021,77.65465
DP_04383,Manoj Das,Yelahanka,bike,3.9,5901,active,1,12.902602,77.68691
DP_04384,Sanjay Singh,Koramangala,scooter,4.6,7940,active,13,12.967102,77.554244
DP_04385,Ravi Patil,Whitefield,scooter,4.3,1510,active,12,12.92209,77.669416
DP_04386,Mohan Sharma,Basavanagudi,scooter,4.2,6442,inactive,11,12.99633,77.528257
DP_04387,Mohan Sharma,Jayanagar,bicycle,4.0,997,active,8,12.970607,77.580974
DP_04388,Karthik Naik,Bellandur,ev_scooter,3.6,5770,active,3,12.90285,77.570299
DP_04389,Sanjay Singh,HSR Layout,ev_scooter,3.7,6044,active,39,13.012824,77.62463
DP_04390,Vikram Verma,Jayanagar,bike,3.9,1101,active,38,12.996322,77.577782
DP_04391,Suresh Gowda,BTM Layout,bicycle,4.5,5588,active,42,12.90283,77.596184
DP_04392,Raj Gowda,Sarjapur Road,ev_scooter,4.0,7807,active,8,12.976345,77.652465
DP_04393,Amit Sharma,Basavanagudi,ev_scooter,3.6,6128,active,18,12.938418,77.607199
DP_04394,Ravi Singh,JP Nagar,scooter,4.4,767,active,24,13.007236,77.681167
DP_04395,Sanjay Singh,Banashankari,bicycle,3.8,1899,active,26,13.010978,77.698161
DP_04396,Ravi Singh,Bellandur,ev_scooter,4.8,7908,on_break,29,12.937441,77.668194
DP_04397,Ganesh Kumar,Sarjapur Road,bike,3.6,3010,active,3,12.9519,77.657987
DP_04398,Arun Singh,MG Road,scooter,4.2,1958,active,3,12.9801,77.675682
DP_04399,Ganesh Patil,Marathahalli,ev_scooter,4.0,7007,inactive,47,12.98968,77.640724
DP_04400,Manoj Kumar,Koramangala,bicycle,3.7,3602,active,25,12.901603,77.693928
DP_04401,Manoj Singh,Rajajinagar,bike,4.7,7093,active,36,12.986581,77.672708
DP_04402,Arun Gowda,Koramangala,ev_scooter,4.0,3007,active,16,12.903354,77.59861
DP_04403,Rahul Naik,BTM Layout,scooter,3.7,2195,active,9,12.975239,77.618348
DP_04404,Suresh Verma,MG Road,ev_scooter,3.7,3940,active,26,12.981821,77.543589
DP_04405,Ganesh Yadav,JP Nagar,ev_scooter,4.9,5518,active,12,12.904298,77.661843
DP_04406,Naveen Das,MG Road,scooter,4.0,2860,active,16,12.908171,77.53963
DP_04407,Karthik Kumar,Malleshwaram,ev_scooter,4.1,5181,on_break,16,12.938094,77.557969
DP_04408,Mohan Kumar,Whitefield,bicycle,4.8,2427,on_break,35,12.936,77.517089
DP_04409,Sanjay Reddy,Brigade Road,ev_scooter,4.6,1390,on_break,29,12.975911,77.541942
DP_04410,Arun Das,Indiranagar,scooter,3.7,7892,active,36,12.91334,77.63243
DP_04411,Naveen Patil,HSR Layout,ev_scooter,4.5,1026,active,19,12.906519,77.510654
DP_04412,Sanjay Sharma,Sarjapur Road,ev_scooter,3.6,2596,active,17,12.915823,77.625326
DP_04413,Karthik Yadav,HSR Layout,bike,3.5,559,active,1,13.031471,77.518045
DP_04414,Ravi Reddy,BTM Layout,bike,3.9,4535,active,17,13.037356,77.515938
DP_04415,Sanjay Das,BTM Layout,scooter,3.7,5460,active,47,13.031977,77.616044
DP_04416,Raj Patil,Bellandur,scooter,3.9,2096,active,46,12.963076,77.557799
DP_04417,Suresh Verma,Rajajinagar,bicycle,4.1,4747,on_break,24,13.035576,77.627053
DP_04418,Rahul Naik,Jayanagar,bicycle,4.4,3680,active,3,13.039571,77.625907
DP_04419,Suresh Yadav,MG Road,ev_scooter,4.6,5683,active,12,13.004602,77.621794
DP_04420,Sanjay Verma,Koramangala,scooter,3.8,4327,on_break,48,12.956381,77.584412
DP_04421,Arun Verma,MG Road,ev_scooter,4.3,627,active,26,12.961714,77.623394
DP_04422,Manoj Das,Whitefield,scooter,4.6,3798,on_break,44,12.904022,77.667724
DP_04423,Mohan Naik,Hebbal,bicycle,4.2,7464,inactive,35,13.01,77.574231
DP_04424,Arun Patil,Brigade Road,bicycle,4.4,7501,active,28,12.97236,77.638373
DP_04425,Ravi Kumar,Bommanahalli,ev_scooter,4.0,6049,on_break,34,12.919966,77.631131
DP_04426,Raj Patil,BTM Layout,scooter,4.8,1884,active,18,12.970144,77.556505
DP_04427,Naveen Reddy,HSR Layout,ev_scooter,4.2,4146,active,22,12.96732,77.589351
DP_04428,Naveen Gowda,Basavanagudi,bicycle,4.8,74,inactive,24,12.923312,77.69461
DP_04429,Amit Singh,Jayanagar,scooter,3.8,5278,active,29,13.002066,77.616758
DP_04430,Karthik Kumar,Bommanahalli,scooter,5.0,6404,active,11,12.988263,77.663365
DP_04431,Raj Patil,JP Nagar,ev_scooter,4.4,1835,active,34,12.980622,77.599633
DP_04432,Arun Das,Indiranagar,bike,4.7,5557,active,47,12.901523,77.525479
DP_04433,Pradeep Yadav,HSR Layout,scooter,4.7,2455,active,37,13.023995,77.562056
DP_04434,Ravi Verma,Bellandur,bicycle,4.3,3302,active,8,13.005489,77.650896
DP_04435,Vikram Das,Marathahalli,bicycle,4.7,3139,active,13,12.963374,77.666075
DP_04436,Deepak Yadav,Indiranagar,bike,4.1,1207,active,45,13.015857,77.69279
DP_04437,Vikram Kumar,Marathahalli,ev_scooter,3.7,5495,active,6,13.033561,77.549318
DP_04438,Pradeep Naik,Whitefield,ev_scooter,4.2,566,active,40,12.911493,77.593018
DP_04439,Suresh Kumar,Bellandur,bicycle,4.7,5913,active,39,12.923805,77.678087
DP_04440,Raj Singh,Sarjapur Road,bike,3.7,695,active,36,12.987393,77.579518
DP_04441,Ravi Sharma,JP Nagar,bicycle,4.1,7161,on_break,6,12.971052,77.559073
DP_04442,Naveen Yadav,Sarjapur Road,bike,3.9,6893,on_break,24,12.945005,77.517178
DP_04443,Rahul Sharma,Marathahalli,bicycle,4.0,664,active,20,13.0119,77.517425
DP_04444,Manoj Sharma,Hebbal,bike,4.5,3178,active,33,12.96181,77.561546
DP_04445,Pradeep Kumar,Rajajinagar,bike,4.2,2463,active,21,12.926904,77.660701
DP_04446,Suresh Das,Koramangala,bike,4.1,1942,active,30,12.902952,77.578567
DP_04447,Deepak Naik,Hebbal,ev_scooter,4.2,5170,active,14,12.939711,77.561788
DP_04448,Amit Yadav,JP Nagar,bicycle,4.3,3598,active,38,12.909724,77.664105
DP_04449,Pradeep Kumar,Jayanagar,bike,4.5,1658,on_break,48,13.013533,77.666694
DP_04450,Ravi Naik,Yelahanka,scooter,4.4,4973,inactive,41,13.009771,77.572798
DP_04451,Amit Patil,Jayanagar,bike,3.6,2501,active,38,12.915556,77.534595
DP_04452,Raj Sharma,Yelahanka,bicycle,4.6,5877,active,40,12.984137,77.615172
DP_04453,Ganesh Kumar,Marathahalli,bicycle,3.6,5011,active,25,13.028824,77.547827
DP_04454,Ganesh Sharma,Electronic City,ev_scooter,3.7,4822,on_break,9,13.030678,77.585699
DP_04455,Mohan Singh,Sarjapur Road,bike,5.0,7118,on_break,11,13.006243,77.695721
DP_04456,Amit Verma,Whitefield,scooter,3.5,267,active,16,13.013723,77.522535
DP_04457,Naveen Das,Jayanagar,scooter,3.9,999,active,37,12.913392,77.590029
DP_04458,Ganesh Das,Whitefield,ev_scooter,3.5,5130,on_break,7,12.970852,77.622588
DP_04459,Rahul Sharma,Electronic City,bicycle,4.3,2089,inactive,24,12.930939,77.681151
DP_04460,Pradeep Naik,BTM Layout,scooter,4.6,4501,on_break,47,12.920593,77.562219
DP_04461,Mohan Kumar,Malleshwaram,bicycle,4.6,7511,active,37,12.938053,77.553292
DP_04462,Ganesh Patil,Bellandur,bike,4.6,3565,active,35,12.999929,77.607652
DP_04463,Karthik Reddy,HSR Layout,bicycle,3.9,4534,active,7,12.960027,77.575079
DP_04464,Arun Kumar,Brigade Road,scooter,4.3,7040,active,42,13.029988,77.692139
DP_04465,Naveen Sharma,Bellandur,scooter,5.0,1380,active,9,13.0437,77.55044
DP_04466,Rahul Patil,Hebbal,scooter,4.1,6162,active,22,12.937706,77.558722
DP_04467,Naveen Verma,Electronic City,ev_scooter,4.9,4485,active,23,12.991654,77.555505
DP_04468,Vikram Singh,Bellandur,ev_scooter,4.1,1809,active,5,12.900524,77.591648
DP_04469,Ganesh Kumar,Banashankari,ev_scooter,4.5,1545,inactive,14,12.926489,77.549345
DP_04470,Vikram Yadav,Electronic City,bicycle,4.5,6233,active,47,12.956131,77.615351
DP_04471,Pradeep Gowda,MG Road,bike,4.6,5391,active,29,12.972423,77.684418
DP_04472,Arun Reddy,Yelahanka,bike,4.6,5528,active,28,12.963528,77.569255
DP_04473,Suresh Naik,Koramangala,scooter,3.8,2513,active,29,12.966532,77.524982
DP_04474,Sanjay Yadav,Brigade Road,ev_scooter,3.7,4293,active,9,12.964448,77.569699
DP_04475,Sanjay Sharma,Bommanahalli,bike,4.0,3531,active,47,12.9077,77.69628
DP_04476,Karthik Reddy,Indiranagar,bike,4.6,5304,active,1,12.989095,77.602884
DP_04477,Amit Kumar,Marathahalli,scooter,4.0,5179,active,42,13.00551,77.618676
DP_04478,Rahul Gowda,Electronic City,bicycle,4.2,721,active,47,12.923523,77.673064
DP_04479,Amit Das,MG Road,bike,3.8,761,active,44,13.037048,77.533875
DP_04480,Karthik Reddy,Brigade Road,bicycle,4.8,4737,on_break,37,13.024237,77.680051
DP_04481,Pradeep Das,BTM Layout,bicycle,4.9,1433,active,3,12.934805,77.668148
DP_04482,Ravi Verma,Banashankari,bike,4.8,3882,active,3,12.901882,77.596234
DP_04483,Suresh Patil,Basavanagudi,bike,4.7,453,on_break,35,12.949164,77.558737
DP_04484,Karthik Verma,Koramangala,bicycle,4.7,1374,on_break,4,12.981203,77.523413
DP_04485,Suresh Reddy,Malleshwaram,scooter,4.5,4229,active,25,13.044352,77.504307
DP_04486,Deepak Das,MG Road,ev_scooter,5.0,2423,active,8,12.91542,77.588408
DP_04487,Deepak Kumar,Malleshwaram,scooter,4.1,6872,on_break,47,12.973252,77.594247
DP_04488,Deepak Kumar,Malleshwaram,bike,3.7,4983,active,33,12.941893,77.637916
DP_04489,Raj Sharma,Yelahanka,scooter,5.0,7678,active,29,12.981147,77.632073
DP_04490,Suresh Gowda,Sarjapur Road,bicycle,5.0,5433,on_break,47,13.023272,77.637977
DP_04491,Ganesh Das,JP Nagar,bicycle,4.7,719,inactive,20,12.965898,77.673908
DP_04492,Ravi Kumar,Sarjapur Road,ev_scooter,5.0,4966,on_break,48,12.996632,77.648914
DP_04493,Rahul Gowda,Indiranagar,scooter,3.8,6724,active,23,12.993611,77.522881
DP_04494,Amit Sharma,Sarjapur Road,bicycle,3.5,2822,inactive,6,12.955928,77.606616
DP_04495,Ganesh Naik,Basavanagudi,ev_scooter,3.9,7662,active,43,12.997359,77.633342
DP_04496,Arun Kumar,Basavanagudi,ev_scooter,3.7,2858,active,8,12.916864,77.679987
DP_04497,Raj Verma,Bommanahalli,bicycle,4.4,4943,inactive,8,12.993594,77.645042
DP_04498,Pradeep Das,Rajajinagar,bicycle,3.7,1731,active,42,12.958498,77.561094
DP_04499,Vikram Sharma,Whitefield,bike,3.8,3740,on_break,2,13.048682,77.648894
DP_04500,Deepak Verma,HSR Layout,bike,4.8,6814,active,27,12.937202,77.532925
DP_04501,Sanjay Yadav,Yelahanka,scooter,3.7,2895,inactive,37,13.023455,77.562848
DP_04502,Deepak Verma,Bommanahalli,bike,4.5,4040,active,43,12.949551,77.565148
DP_04503,Deepak Singh,Bellandur,bicycle,3.9,2003,active,36,13.03545,77.50816
DP_04504,Vikram Gowda,Jayanagar,bicycle,4.3,4919,active,19,12.992553,77.509881
DP_04505,Deepak Singh,Indiranagar,bike,4.9,3461,active,26,12.991984,77.518677
DP_04506,Mohan Sharma,Basavanagudi,scooter,4.9,7383,active,26,12.970596,77.691891
DP_04507,Manoj Naik,Marathahalli,bicycle,3.5,7549,on_break,16,13.006142,77.589391
DP_04508,Pradeep Das,Koramangala,bike,4.5,3577,active,34,12.917299,77.575102
DP_04509,Ravi Das,Whitefield,bike,4.2,3128,active,2,13.020676,77.698558
DP_04510,Amit Kumar,Brigade Road,ev_scooter,4.0,5983,active,38,12.94073,77.638116
DP_04511,Rahul Das,Basavanagudi,scooter,3.6,3034,on_break,47,12.965193,77.646585
DP_04512,Vikram Das,JP Nagar,scooter,3.9,3836,on_break,7,13.018957,77.653792
DP_04513,Karthik Verma,Hebbal,bike,3.5,5192,on_break,41,13.011221,77.674637
DP_04514,Amit Kumar,BTM Layout,bike,4.4,376,active,14,12.903432,77.625498
DP_04515,Suresh Patil,Bommanahalli,ev_scooter,3.7,7953,inactive,21,12.950313,77.606217
DP_04516,Suresh Das,Whitefield,bike,3.7,3653,active,7,13.032404,77.670258
DP_04517,Ravi Patil,Basavanagudi,bicycle,4.0,2206,active,28,13.017478,77.659293
DP_04518,Ravi Yadav,Koramangala,scooter,4.7,2877,active,27,12.947335,77.518493
DP_04519,Vikram Yadav,JP Nagar,bicycle,4.3,6582,on_break,37,12.999687,77.65976
DP_04520,Deepak Naik,HSR Layout,bike,3.9,7044,on_break,2,13.045546,77.513344
DP_04521,Ravi Das,Yelahanka,bike,4.0,7675,active,20,13.028401,77.584556
DP_04522,Amit Singh,Malleshwaram,ev_scooter,4.0,4569,on_break,40,12.968513,77.655197
DP_04523,Raj Das,Jayanagar,bike,4.2,3357,active,26,12.97291,77.640314
DP_04524,Ganesh Yadav,Yelahanka,scooter,3.5,6957,active,21,12.972122,77.618745
DP_04525,Manoj Gowda,Koramangala,bike,3.7,1122,active,4,13.019355,77.587532
DP_04526,Manoj Sharma,BTM Layout,bicycle,3.6,6582,active,48,12.976736,77.674879
DP_04527,Amit Reddy,MG Road,ev_scooter,3.7,6410,active,11,12.930948,77.68156
DP_04528,Pradeep Reddy,BTM Layout,ev_scooter,3.5,3827,on_break,29,12.92601,77.583331
DP_04529,Karthik Singh,JP Nagar,scooter,3.7,7995,active,13,12.95032,77.658837
DP_04530,Sanjay Patil,Electronic City,bike,3.6,6944,active,14,12.930338,77.654928
DP_04531,Ganesh Kumar,Electronic City,bike,3.7,7113,on_break,15,12.906463,77.666001
DP_04532,Arun Yadav,Rajajinagar,bike,4.7,819,active,46,13.019454,77.544016
DP_04533,Raj Singh,Whitefield,bicycle,4.1,5760,active,21,13.02752,77.535541
DP_04534,Naveen Patil,Basavanagudi,bicycle,3.8,922,inactive,17,12.981439,77.686653
DP_04535,Rahul Naik,BTM Layout,bicycle,4.3,957,active,46,13.030572,77.617385
DP_04536,Pradeep Verma,Yelahanka,ev_scooter,4.6,3148,active,42,12.991729,77.643731
DP_04537,Amit Reddy,Jayanagar,bike,4.2,4572,inactive,33,12.906952,77.500625
DP_04538,Amit Singh,Bommanahalli,bicycle,4.0,2203,on_break,44,12.913142,77.526769
DP_04539,Suresh Reddy,Malleshwaram,bike,4.3,1610,on_break,45,12.929255,77.503043
DP_04540,Arun Das,HSR Layout,bike,4.4,2541,active,45,13.00637,77.6259
DP_04541,Naveen Naik,Sarjapur Road,ev_scooter,4.9,6236,inactive,10,12.951573,77.582195
DP_04542,Suresh Patil,Whitefield,bike,4.6,403,active,24,13.003495,77.595912
DP_04543,Suresh Patil,Yelahanka,bicycle,4.1,7117,on_break,47,13.041654,77.541638
DP_04544,Ravi Reddy,Koramangala,scooter,3.9,1510,active,29,12.913734,77.698267
DP_04545,Rahul Sharma,Banashankari,scooter,4.6,7033,on_break,23,13.037417,77.662218
DP_04546,Deepak Patil,Brigade Road,scooter,4.9,591,active,9,13.043786,77.622722
DP_04547,Raj Kumar,Bellandur,scooter,4.6,3504,on_break,28,12.994583,77.525137
DP_04548,Mohan Singh,Whitefield,ev_scooter,4.9,6889,active,16,12.911274,77.515559
DP_04549,Sanjay Singh,Brigade Road,bike,4.9,6324,active,3,12.907208,77.566309
DP_04550,Vikram Das,Indiranagar,bicycle,4.7,7410,active,26,13.00651,77.517789
DP_04551,Karthik Das,Jayanagar,bicycle,3.8,5666,active,9,12.968906,77.641204
DP_04552,Rahul Das,Bommanahalli,scooter,4.6,116,active,14,12.927208,77.553572
DP_04553,Karthik Kumar,Basavanagudi,ev_scooter,4.7,3402,active,47,13.006629,77.57138
DP_04554,Raj Naik,Sarjapur Road,bicycle,4.0,4734,active,39,13.043246,77.610826
DP_04555,Vikram Naik,Whitefield,scooter,4.6,1411,on_break,19,12.951375,77.547292
DP_04556,Vikram Das,Bellandur,bike,4.9,3377,active,33,12.939805,77.661279
DP_04557,Ganesh Singh,Basavanagudi,scooter,3.7,1798,active,18,13.001854,77.626871
DP_04558,Vikram Patil,Banashankari,bicycle,4.3,4352,active,43,12.959262,77.623856
DP_04559,Vikram Gowda,Banashankari,bike,4.5,1500,active,24,12.96952,77.624128
DP_04560,Suresh Yadav,MG Road,scooter,4.1,504,active,15,12.930447,77.615868
DP_04561,Rahul Verma,Yelahanka,scooter,4.2,6486,active,26,12.917289,77.653222
DP_04562,Mohan Das,Jayanagar,bicycle,4.0,3055,inactive,41,13.03808,77.679264
DP_04563,Raj Singh,MG Road,scooter,4.2,6921,on_break,27,13.019096,77.58828
DP_04564,Ravi Das,Jayanagar,ev_scooter,4.3,2025,on_break,40,13.008725,77.551065
DP_04565,Manoj Reddy,Basavanagudi,bike,4.6,2865,on_break,14,12.984475,77.663347
DP_04566,Raj Das,HSR Layout,scooter,4.3,1345,active,44,12.984665,77.516771
DP_04567,Naveen Gowda,Jayanagar,bike,4.2,5148,active,35,12.995784,77.564369
DP_04568,Pradeep Kumar,Koramangala,ev_scooter,4.3,2882,active,6,12.939768,77.526622
DP_04569,Pradeep Naik,Bommanahalli,ev_scooter,3.7,3895,on_break,46,13.013031,77.685194
DP_04570,Naveen Reddy,Bellandur,bicycle,3.8,4190,on_break,20,12.94037,77.57252
DP_04571,Suresh Yadav,Malleshwaram,ev_scooter,4.0,5376,active,19,12.938939,77.649918
DP_04572,Karthik Yadav,BTM Layout,bicycle,4.0,2783,inactive,6,12.918767,77.528456
DP_04573,Naveen Das,HSR Layout,bicycle,4.3,1725,active,4,13.043946,77.675199
DP_04574,Ravi Verma,BTM Layout,scooter,3.5,4685,inactive,42,13.038357,77.530308
DP_04575,Amit Yadav,Indiranagar,bike,4.7,3545,active,38,12.9658,77.664022
DP_04576,Sanjay Verma,Rajajinagar,scooter,4.5,1351,active,25,13.006123,77.589673
DP_04577,Ganesh Kumar,Indiranagar,bike,4.4,5483,active,15,12.949161,77.670467
DP_04578,Ganesh Naik,MG Road,scooter,4.0,6842,active,38,12.902733,77.523051
DP_04579,Rahul Gowda,HSR Layout,bicycle,4.9,474,active,22,12.933262,77.636914
DP_04580,Manoj Yadav,Jayanagar,ev_scooter,4.1,1873,active,28,12.971336,77.565652
DP_04581,Vikram Yadav,Hebbal,bike,3.8,757,active,12,12.927522,77.514808
DP_04582,Naveen Gowda,Yelahanka,ev_scooter,3.8,7338,on_break,24,12.94804,77.54542
DP_04583,Manoj Verma,Whitefield,bicycle,4.8,2931,active,10,12.958126,77.684946
DP_04584,Raj Gowda,Banashankari,bike,4.0,4333,on_break,47,12.958772,77.592516
DP_04585,Karthik Verma,Electronic City,bicycle,4.7,4773,active,38,12.922467,77.645766
DP_04586,Ganesh Verma,Basavanagudi,ev_scooter,4.8,4190,active,1,12.914694,77.579983
DP_04587,Raj Reddy,JP Nagar,bicycle,3.9,2602,inactive,3,12.947102,77.632048
DP_04588,Suresh Yadav,Hebbal,bike,4.1,6500,on_break,15,12.997891,77.503572
DP_04589,Arun Yadav,Marathahalli,scooter,4.8,419,on_break,43,13.032982,77.627457
DP_04590,Ravi Reddy,Malleshwaram,bicycle,4.7,88,on_break,29,12.985519,77.699153
DP_04591,Naveen Patil,Brigade Road,ev_scooter,4.6,4249,on_break,4,13.039657,77.601563
DP_04592,Suresh Gowda,MG Road,bike,4.6,7130,active,19,12.983419,77.589423
DP_04593,Ganesh Kumar,Banashankari,bicycle,3.7,2567,active,7,12.939042,77.635977
DP_04594,Arun Patil,Bommanahalli,bicycle,4.8,685,active,26,12.991481,77.666018
DP_04595,Deepak Singh,Electronic City,scooter,4.2,6340,active,41,12.90946,77.610935
DP_04596,Ganesh Kumar,Banashankari,bicycle,4.5,6986,active,16,12.934464,77.656139
DP_04597,Vikram Patil,MG Road,bike,4.0,7453,active,37,12.927896,77.690909
DP_04598,Vikram Reddy,Bommanahalli,ev_scooter,4.8,3163,active,30,12.941725,77.586685
DP_04599,Raj Patil,BTM Layout,bicycle,4.9,6070,active,29,12.983372,77.665463
DP_04600,Ganesh Patil,Jayanagar,bike,4.1,1987,active,42,13.047495,77.522707
DP_04601,Raj Verma,Rajajinagar,bicycle,4.4,3093,on_break,9,12.946607,77.681111
DP_04602,Manoj Verma,Whitefield,ev_scooter,4.0,4536,active,27,12.995715,77.554576
DP_04603,Amit Gowda,Jayanagar,bike,3.5,7029,active,11,12.998704,77.660775
DP_04604,Karthik Sharma,Basavanagudi,bike,4.7,4732,active,5,12.940479,77.510645
DP_04605,Mohan Reddy,HSR Layout,bike,4.7,5349,active,20,12.970112,77.640054
DP_04606,Pradeep Patil,HSR Layout,ev_scooter,3.6,4867,on_break,18,13.032918,77.537764
DP_04607,Ravi Reddy,Bommanahalli,bike,3.8,2688,on_break,35,12.923117,77.671168
DP_04608,Mohan Kumar,Sarjapur Road,bike,4.6,403,active,30,12.97761,77.657294
DP_04609,Vikram Sharma,Bellandur,ev_scooter,4.5,1390,active,12,13.001528,77.635789
DP_04610,Amit Naik,Indiranagar,bike,4.4,6799,inactive,19,12.959773,77.587275
DP_04611,Naveen Kumar,Electronic City,ev_scooter,4.7,1477,active,10,12.919731,77.650778
DP_04612,Mohan Singh,BTM Layout,ev_scooter,5.0,4217,on_break,45,12.936125,77.665554
DP_04613,Raj Yadav,Banashankari,bicycle,3.8,3650,on_break,3,12.982341,77.613915
DP_04614,Mohan Sharma,Koramangala,bicycle,4.1,7070,active,3,13.043456,77.611425
DP_04615,Ravi Reddy,Yelahanka,ev_scooter,4.3,3489,active,43,12.95678,77.693909
DP_04616,Deepak Yadav,Yelahanka,bike,4.5,5608,on_break,30,12.98992,77.552795
DP_04617,Pradeep Singh,Bellandur,bicycle,3.9,4068,active,11,12.96012,77.6276
DP_04618,Ravi Verma,Hebbal,scooter,3.9,4289,active,44,12.902442,77.636387
DP_04619,Deepak Patil,Marathahalli,bike,4.1,3996,inactive,36,12.920838,77.553619
DP_04620,Ganesh Gowda,JP Nagar,scooter,3.5,1257,active,11,12.918141,77.602804
DP_04621,Manoj Das,Whitefield,bike,3.8,7843,active,35,13.022892,77.654717
DP_04622,Mohan Reddy,Marathahalli,scooter,3.7,1226,active,17,12.920728,77.514281
DP_04623,Sanjay Kumar,Rajajinagar,scooter,4.3,7702,active,6,12.938144,77.608656
DP_04624,Vikram Verma,Brigade Road,scooter,5.0,1394,active,13,12.919036,77.600422
DP_04625,Manoj Naik,Banashankari,bike,4.4,4695,active,3,12.976247,77.518761
DP_04626,Manoj Sharma,Bommanahalli,scooter,4.9,7480,active,42,12.934016,77.687354
DP_04627,Mohan Reddy,JP Nagar,bike,4.7,2874,active,20,12.938603,77.526245
DP_04628,Ravi Kumar,Sarjapur Road,bicycle,5.0,7489,active,44,12.995552,77.698185
DP_04629,Raj Yadav,Yelahanka,scooter,4.9,5437,active,44,13.029045,77.540128
DP_04630,Arun Yadav,Jayanagar,bicycle,4.5,4348,active,29,13.025976,77.669322
